Survey,Quarter,Country,Ship,Gear,SweepLngt,GearExp,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,Stratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,StdSpecRecCode,BycSpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,TowDir,WindDir,WindSpeed,SwellDir,SwellHeight,ICESArea,AphiaID,Species,SpecVal,Sex,SubFactor,LngtClass,HLNoAtLngt,NoPerHaul,BeamWidth,DistanceDerived,CPUE_number_per_hour,SweptArea_km2,CPUE_number_per_km2
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,96,2000,8,2,1128,-9,15,D,50.0033,0.8867,50.0100,0.9167,29F0,32,V,1,1,R,,FM,0,,,69,,,,,VIId,127149,Psetta maxima,,,,,,,4,463,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,97,1992,8,11,1142,-9,30,D,50.7950,0.7283,50.7967,0.7833,30F0,31,I,1,1,R,,FM,0,,,84,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,98,1992,8,11,1238,-9,30,D,50.8367,0.8000,50.8200,0.7550,30F0,29,I,1,1,R,,FM,0,,,240,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,99,1992,8,11,1323,-9,30,D,50.8367,0.7533,50.8517,0.8017,30F0,20,I,1,1,R,,FM,0,,,60,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,100,1992,8,11,1410,-9,30,D,50.8717,0.7900,50.8567,0.7450,30F0,11,I,1,1,R,,FM,0,,,250,,,,,VIId,127149,Psetta maxima,0,-9,1.0000,310,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,102,1992,8,12,0645,-9,30,D,51.2450,1.6367,51.2183,1.6083,31F1,50,V,1,1,R,,FM,0,,,220,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,103,1992,8,12,0803,-9,30,D,51.2533,1.7250,51.2850,1.7417,31F1,42,V,1,1,R,,FM,0,,,18,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,104,1991,8,25,0658,-9,30,D,49.4333,-2.0483,49.4633,-2.0800,27E7,36,V,1,1,R,,FM,0,,,320,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,104,1992,8,12,1045,-9,30,D,51.4200,1.3883,51.4217,1.4367,31F1,16,V,1,1,R,,FM,0,,,90,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,105,1991,8,25,0849,-9,30,D,49.4217,-2.0917,49.4383,-2.1367,27E7,36,V,1,1,R,,FM,0,,,290,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,106,1991,8,25,1202,-9,30,D,49.1350,-1.7583,49.1617,-1.7850,27E8,13,V,1,1,R,,FM,0,,,328,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,107,1991,8,25,1326,-9,30,D,49.2400,-1.8417,49.2133,-1.8083,27E8,20,V,1,1,R,,FM,0,,,140,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,108,1991,8,25,1550,-9,30,D,49.0567,-1.7533,49.0850,-1.7317,27E8,17,V,1,1,R,,FM,0,,,28,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,109,1991,8,25,1748,-9,30,D,48.9650,-1.8050,48.9933,-1.8300,26E8,19,V,1,1,R,,FM,0,,,324,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,110,1991,8,26,0518,-9,30,D,48.7867,-1.8817,48.8150,-1.9083,26E8,30,V,1,1,R,,FM,0,,,310,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,111,1991,8,26,0618,-9,30,D,48.8650,-1.9083,48.8950,-1.9350,26E8,30,V,1,1,R,,FM,0,,,330,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,112,1991,8,26,0754,-9,30,D,48.8583,-1.7417,48.8533,-1.7917,26E8,20,V,1,1,R,,FM,0,,,267,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,113,1991,8,26,0934,-9,30,D,48.7183,-1.7350,48.7417,-1.7033,26E8,20,V,1,1,R,,FM,0,,,40,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,114,1991,8,26,1309,-9,30,D,48.7733,-2.6883,48.7750,-2.6383,26E7,28,V,1,1,R,,FM,0,,,78,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,115,1991,8,26,1458,-9,30,D,48.7217,-2.8433,48.7000,-2.8067,26E7,19,V,1,1,R,,FM,0,,,127,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,116,1991,8,26,1845,-9,30,D,49.2417,-2.4817,49.2600,-2.5283,27E7,60,V,1,1,R,,FM,0,,,290,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,117,1991,8,26,1935,-9,30,D,49.2650,-2.4733,49.2700,-2.4200,27E7,60,V,1,1,R,,FM,0,,,85,,,,,VIIe,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,122,1991,8,28,0524,-9,30,D,51.8033,1.7833,51.7700,1.7767,32F1,26,V,1,1,R,,FM,0,,,188,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,123,1991,8,28,0614,-9,30,D,51.7783,1.7783,51.8117,1.7833,32F1,27,V,1,1,R,,FM,0,,,6,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,124,1991,8,28,0704,-9,31,D,51.8067,1.7867,51.7733,1.7817,32F1,26,V,1,1,R,,FM,0,,,170,,,,,IVc,127149,Psetta maxima,,,,,,,4,957,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,125,1991,8,28,0817,-9,30,D,51.6867,1.8383,51.6550,1.8167,32F1,45,V,1,1,R,,FM,0,,,200,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,126,1991,8,28,0918,-9,30,D,51.6583,1.8100,51.6867,1.8300,32F1,47,V,1,1,R,,FM,0,,,30,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,127,1991,8,28,1011,-9,30,D,51.6767,1.8367,51.6433,1.8133,32F1,47,V,1,1,R,,FM,0,,,20,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,128,1991,8,28,1207,-9,30,D,51.5950,2.1000,51.5650,2.0850,32F2,49,V,1,1,R,,FM,0,,,194,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,129,1991,8,28,1432,-9,30,D,51.4833,1.8983,51.4533,1.8783,31F1,45,V,1,1,R,,FM,0,,,201,,,,,IVc,127149,Psetta maxima,1,-9,1.0000,500,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,130,1991,8,28,1520,-9,29,D,51.4583,1.8833,51.4883,1.8983,31F1,45,V,1,1,R,,FM,0,,,24,,,,,IVc,127149,Psetta maxima,,,,,,,4,895,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,131,1991,8,28,1742,-9,30,D,51.3283,1.7550,51.2950,1.7400,31F1,41,V,1,1,R,,FM,0,,,196,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,190,1990,8,26,0531,-9,30,D,51.4200,1.3883,51.4200,1.4433,31F1,16,V,1,1,R,,FM,0,,,85,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,191,1990,8,26,0853,-9,30,D,51.8100,1.7867,51.7767,1.7783,32F1,28,V,1,1,R,,FM,0,,,186,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,192,1990,8,26,1044,-9,30,D,51.7150,1.4783,51.6883,1.4517,32F1,22,V,1,1,R,,FM,0,,,210,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,193,1990,8,26,1250,-9,30,D,51.7333,1.3450,51.7217,1.2917,32F1,20,V,1,1,R,,FM,0,,,255,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,194,1990,8,26,1524,-9,30,D,51.9183,1.5717,51.9533,1.5850,32F1,19,V,1,1,R,,FM,0,,,11,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,195,1990,8,26,1724,-9,30,D,52.0383,1.8933,52.0600,1.8500,33F1,31,V,1,1,R,,FM,0,,,305,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,196,1990,8,27,0541,-9,30,D,53.3433,1.1817,53.3100,1.2083,35F1,31,V,1,1,R,,FM,0,,,148,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,197,1990,8,27,1008,-9,30,D,53.5917,0.5717,53.6183,0.6050,36F0,23,V,1,1,R,,FM,0,,,33,,,,,IVb,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,198,1990,8,27,1315,-9,21,D,53.4117,0.6700,53.4267,0.6367,35F0,73,V,1,1,R,,FM,0,,,295,,,,,IVc,127149,Psetta maxima,,,,,,,4,648,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,199,1990,8,27,1428,-9,30,D,53.4283,0.6467,53.4067,0.6883,35F0,73,V,1,1,R,,FM,0,,,145,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,200,1990,8,27,1532,-9,30,D,53.4167,0.6633,53.4467,0.6383,35F0,73,V,1,1,R,,FM,0,,,310,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,201,1990,8,27,1704,-9,30,D,53.3567,0.5933,53.3250,0.5833,35F0,22,V,1,1,R,,FM,0,,,189,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,202,1990,8,28,0538,-9,30,D,53.3283,1.1917,53.3550,1.1650,35F1,27,V,1,1,R,,FM,0,,,333,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,203,1990,8,28,0652,-9,30,D,53.3500,1.1750,53.3250,1.2033,35F1,27,V,1,1,R,,FM,0,,,148,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,204,1990,8,28,0939,-9,30,D,53.4167,1.6850,53.4467,1.7117,35F1,27,V,1,1,R,,FM,0,,,50,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,205,1990,8,28,1029,-9,30,D,53.4400,1.7050,53.4167,1.6733,35F1,25,V,1,1,R,,FM,0,,,180,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,206,1990,8,28,1220,-9,30,D,53.2367,1.7600,53.2150,1.8067,35F1,37,V,1,1,R,,FM,0,,,120,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,207,1990,8,28,1314,-9,30,D,53.2233,1.7933,53.2450,1.7500,35F1,34,V,1,1,R,,FM,0,,,310,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,-9,208,1990,8,28,1405,-9,30,D,53.2400,1.7583,53.2167,1.8017,35F1,35,V,1,1,R,,FM,0,,,130,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,18,1995,8,6,0504,-9,30,D,49.4283,-0.0617,49.4633,-0.0600,27E9,18,V,1,1,R,,FM,0,,,360,,,,,VIId,127149,Psetta maxima,1,-9,1.0000,260,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,18,1995,8,6,0504,-9,30,D,49.4283,-0.0617,49.4633,-0.0600,27E9,18,V,1,1,R,,FM,0,,,360,,,,,VIId,127149,Psetta maxima,1,-9,1.0000,390,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,25,1994,8,7,1243,-9,30,D,49.4267,-0.0600,49.4633,-0.0583,27E9,17,V,1,1,R,,FM,0,,,360,,,,,VIId,127149,Psetta maxima,1,-9,1.0000,420,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,28,2003,7,30,0845,-9,30,D,49.4650,-0.0583,49.4317,-0.0600,27E9,17,V,1,1,R,,FM,0,,,182,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,29,2004,7,29,1742,-9,30,D,49.4632,-0.0587,49.4313,-0.0602,27E9,17,V,1,1,S,,FM,0,,,78,,,,,VIId,127149,Psetta maxima,1,-9,1.0000,360,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,37,1999,7,27,1407,-9,30,D,49.4667,-0.0583,49.4283,-0.0600,27E9,14,V,1,1,R,,FM,0,,,180,,,,,VIId,127149,Psetta maxima,1,-9,1.0000,420,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,42,2006,7,30,1826,-9,15,D,49.4552,-0.0107,49.4377,-0.0603,27E9,13,V,1,1,R,,FM,0,,45,182,0,0,,0.0000,VIId,127149,Scophthalmus maximus,,,,,,,4,463,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,52,1992,8,5,1139,-9,30,D,49.4233,-0.0583,49.4567,-0.0583,27E9,16,V,1,1,R,,FM,0,,,360,,,,,VIId,127149,Psetta maxima,1,-9,1.0000,370,1.00,1.000000,4,926,2.00,0.00,269.98
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,53,2007,7,26,0602,-9,15,D,49.4278,-0.0575,49.4447,-0.0563,27E9,18,V,1,1,S,,FM,0,,54,353,270,11,270,1.5000,VIId,127149,Psetta maxima,,,,,,,4,463,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,54,1993,8,9,0515,-9,30,D,49.4900,-0.0617,49.4600,-0.0633,27E9,16,V,1,1,R,,FM,,,,360,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,55,1996,8,8,0528,-9,30,D,49.4633,-0.0550,49.4317,-0.0600,27E9,15,V,1,1,R,,FM,0,,,180,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,57,1997,8,8,1151,-9,30,D,49.4617,-0.0583,49.4233,-0.0617,27E9,17,V,1,1,R,,FM,0,,,181,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,59,2001,8,1,0515,-9,25,D,49.4250,-0.0617,49.4533,-0.0583,27E9,17,V,1,1,R,,FM,0,,,2,,,,,VIId,127149,Psetta maxima,,,,,,,4,772,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,68,2002,8,1,1244,-9,30,D,49.4267,-0.0600,49.4617,-0.0583,27E9,16,V,1,1,R,,FM,0,,,350,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,80,1991,8,22,1005,-9,30,D,49.4267,-0.0650,49.4583,-0.0633,27E9,18,V,1,1,R,,FM,0,,,4,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,82,2000,8,1,0915,-9,30,D,49.4283,-0.0583,49.4617,-0.0583,27E9,19,V,1,1,R,,FM,0,,,2,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,113,1990,8,21,0848,-9,30,D,49.4267,-0.0583,49.4617,-0.0633,27E9,20,V,1,1,R,,FM,0,,,345,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,116,1990,8,21,1005,-9,30,D,49.4267,-0.0617,49.4650,-0.0617,27E9,20,I,1,1,R,,FM,0,,,360,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,1,151,1998,8,9,1137,-9,30,D,49.4600,-0.0583,49.4217,-0.0617,27E9,18,V,1,1,R,,FM,0,,,182,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,10,1995,8,5,0523,-9,30,D,49.8633,-1.0567,49.8733,-1.1117,28E8,54,V,1,1,R,,FM,0,,,284,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,13,1994,8,6,0547,-9,30,D,49.8700,-1.0917,49.8583,-1.0417,28E8,53,V,1,1,R,,FM,0,,,109,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,33,2006,7,30,0424,-9,15,D,49.8840,-1.1595,49.8788,-1.1367,28E8,56,V,1,1,R,,FM,0,,168,106,237,4,220,0.2000,VIId,127149,Scophthalmus maximus,,,,,,,4,463,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,40,1992,8,4,0832,-9,30,D,49.8750,-1.1067,49.8600,-1.0583,28E8,53,V,1,1,R,,FM,0,,,110,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,40,2003,7,31,1534,-9,30,D,49.8567,-1.0383,49.8700,-1.0900,28E8,50,V,1,1,R,,FM,0,,,290,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,43,2007,7,24,1526,-9,30,D,49.8565,-1.0317,49.8685,-1.0800,28E8,54,V,1,1,R,,FM,0,,189,291,270,19,270,1.5000,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,47,1996,8,7,0530,-9,30,D,49.8733,-1.1133,49.8633,-1.0667,28E8,54,V,1,1,R,,FM,0,,,115,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,47,2001,7,30,1134,-9,30,D,49.8700,-1.0917,49.8567,-1.0367,28E8,52,V,1,1,R,,FM,0,,,110,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,56,2002,7,31,0528,-9,30,D,49.8700,-1.0933,49.8583,-1.0433,28E8,53,V,1,1,R,,FM,0,,,110,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,56,2005,7,31,0425,-9,30,D,49.8673,-1.1030,49.8662,-1.0395,28E8,55,V,1,1,R,,FM,0,,,103,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,62,1997,8,9,0701,-9,30,D,49.8717,-1.1033,49.8600,-1.0483,28E8,52,V,1,1,R,,FM,0,,,109,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,65,2000,7,30,1703,-9,30,D,49.8667,-1.0800,49.8550,-1.0317,28E8,54,V,1,1,R,,FM,0,,,100,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,67,1991,8,21,0517,-9,30,D,49.8733,-1.0950,49.8567,-1.0333,28E8,55,V,1,1,R,,FM,0,,,115,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,92,1990,8,20,0528,-9,30,D,49.8683,-1.0767,49.8550,-1.0300,28E8,54,V,1,1,R,,FM,0,,,115,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,10,171,1998,8,10,1806,-9,30,D,49.8717,-1.0967,49.8583,-1.0450,28E8,51,V,1,1,R,,FM,0,,,110,,,,,VIId,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,1,2000,7,25,1635,-9,30,D,52.1750,1.7133,52.1433,1.6917,33F1,26,V,1,1,R,,FM,0,,,202,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,5,1999,7,24,1434,-9,30,D,52.1717,1.7100,52.1400,1.6883,33F1,23,V,1,1,R,,FM,0,,,200,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,5,2001,7,25,1753,-9,30,D,52.1683,1.7083,52.1383,1.6867,33F1,24,V,1,1,R,,FM,0,,,203,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,5,2002,7,25,1800,-9,30,D,52.1583,1.7033,52.1283,1.6783,33F1,20,V,1,1,R,,FM,0,,,203,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,78,2006,8,4,0521,-9,30,D,52.1688,1.7115,52.1393,1.6918,33F1,23,V,1,1,R,,FM,0,,86,200,0,12,0,0.5000,IVc,127149,Scophthalmus maximus,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,88,2007,7,30,0420,-9,30,D,52.1392,1.6880,52.1702,1.7100,33F1,20,V,1,1,R,,FM,0,,70,14,270,18,270,2.0000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,89,1995,8,14,1737,-9,30,D,52.1417,1.6900,52.1700,1.7100,33F1,22,V,1,1,R,,FM,0,,,25,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,95,1997,8,14,0517,-9,30,D,52.1407,1.6895,52.1708,1.7110,33F1,22,V,1,1,R,,FM,0,,,10,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,100,1996,8,13,0915,-9,30,D,52.1717,1.7150,52.1400,1.6900,33F1,24,V,1,1,R,,FM,0,,,206,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,100,2003,8,7,0900,-9,30,D,52.1400,1.6883,52.1717,1.7117,33F1,22,V,1,1,R,,FM,0,,,23,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,135,2004,8,8,1420,-9,30,D,52.1443,1.6917,52.1772,1.7150,33F1,23,V,1,1,R,,FM,0,,,23,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,100,184,1998,8,13,0608,-9,30,D,52.1417,1.6900,52.1767,1.7150,33F1,21,V,1,1,R,,FM,0,,,25,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,101,90,1995,8,15,0533,-9,30,D,52.0733,2.0917,52.1000,2.0633,33F2,39,V,1,1,R,,FM,0,,,300,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,101,98,2007,7,31,0527,-9,30,D,52.0983,2.0673,52.0700,2.0960,33F2,37,V,1,1,R,,FM,0,,112,152,200,2,210,1.5000,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
BTS,3,ENG,COR,BT4A,-9,-9,-9,101,134,2004,8,8,1217,-9,30,D,52.0730,2.0902,52.1010,2.0607,33F2,40,V,1,1,R,,FM,0,,,327,,,,,IVc,127149,Psetta maxima,,,,,,,4,926,0.00,0.00,0.00
